name,lat,lon,category
KFC,1.370751,103.845872,fast_food
Burger King,1.3027818,103.7650612,fast_food
Salad & Kebab Corner,1.2834006,103.8488154,fast_food
,1.2812538,103.8484031,fast_food
food china town near,1.2812649,103.848395,fast_food
Guzman y Gomez,1.322515,103.8135903,fast_food
McDonald's,1.3492927,103.9477703,fast_food
,1.3019475,103.876515,fast_food
Subway,1.3024368,103.8769555,fast_food
Long John Silver's,1.302033,103.8767042,fast_food
Subway,1.3535523,103.9400084,fast_food
Secret Recipe,1.3004991,103.8449609,fast_food
McDonald's,1.3781178,103.7489009,fast_food
Poke Doke,1.2935765,103.8596553,fast_food
Food corner,1.3074798,103.8566905,fast_food
_¾·_,1.3328039,103.9136248,fast_food
stuff'd,1.4068187,103.901724,fast_food
Big Bowls Project,1.2795201,103.8468049,fast_food
McDonald's,1.2865108,103.8274757,fast_food
Subway,1.2862613,103.8278349,fast_food
Soup Spoon,1.2862755,103.8277694,fast_food
4FINGERS,1.2862914,103.8276987,fast_food
KFC,1.2865231,103.8274137,fast_food
MOS Burger,1.2865125,103.8272421,fast_food
Subway,1.3507029,103.8721922,fast_food
Texas Chicken,1.3507234,103.8726454,fast_food
Nene Chicken,1.3508487,103.8724858,fast_food
Burger King,1.3501975,103.8730375,fast_food
_¾·_,1.3501719,103.8730747,fast_food
Yoshinoya,1.3500733,103.87318,fast_food
Jollibee,1.3342506,103.9630449,fast_food
McDonald's,1.3327737,103.8678801,fast_food
_¾·_,1.3503478,103.8484038,fast_food
4Fingers Crispy Chicken,1.3502031,103.8482765,fast_food
___,1.3510408,103.8486681,fast_food
Subway,1.3501048,103.8482603,fast_food
McDonald's,1.3502711,103.848388,fast_food
Long John Silver's,1.3500824,103.8483568,fast_food
MOS Burger,1.3501913,103.8483722,fast_food
Mr Bean,1.3953136,103.8929279,fast_food
Selera Rasa Nasi Lemak,1.3240762,103.8141232,fast_food
Old Chang Kee,1.2513823,103.8182564,fast_food
Burger King,1.2741544,103.8014021,fast_food
KFC,1.2742859,103.8014521,fast_food
Shiraz Kebabs,1.3064157,103.8285748,fast_food
Coconut Queen,1.3026933,103.8349839,fast_food
SAPPORO Petit Doughnut,1.3027488,103.8350219,fast_food
KFC,1.302656,103.8344017,fast_food
Old Chang Kee,1.3720458,103.8936808,fast_food
Asam Tree,1.3719498,103.8940041,fast_food
Wok Hey,1.3720718,103.8937138,fast_food
Domino's,1.3706604,103.8564782,fast_food
Domino's,1.327458,103.9347283,fast_food
Domino's,1.2838114,103.815955,fast_food
Sarpinos Pizza,1.2840259,103.816009,fast_food
Domino's,1.3231261,103.8112481,fast_food
Domino's,1.3617966,103.7643092,fast_food
Domino's,1.3078388,103.7929045,fast_food
Domino's,1.3960781,103.872852,fast_food
Domino's,1.3270772,103.6786745,fast_food
Domino's,1.3367172,103.7429027,fast_food
Domino's,1.3731006,103.8375914,fast_food
Domino's,1.2987184,103.8393549,fast_food
Canadian Pizza,1.4267954,103.8261019,fast_food
Domino's,1.3123703,103.9247847,fast_food
Domino's,1.2803423,103.8479608,fast_food
Domino's,1.359267,103.9551526,fast_food
Domino's,1.2715752,103.8099378,fast_food
Nene Chicken,1.3398033,103.8853746,fast_food
Domino's Pizza,1.4341733,103.7754572,fast_food
Domino's,1.4304371,103.8385738,fast_food
Eighteen Chefs,1.2995518,103.8554658,fast_food
Big Fish Small Fish,1.299422,103.8555872,fast_food
Subway,1.2993707,103.8554887,fast_food
Secret Recipe,1.2637604,103.822556,fast_food
Project AÃ§aÃ­,1.2634876,103.8224302,fast_food
McDonald's,1.2649958,103.8214606,fast_food
Subway,1.2647066,103.8219796,fast_food
Greendot,1.2635185,103.821429,fast_food
Subway,1.3486551,103.6975962,fast_food
Khana Basmati,1.3094568,103.8544521,fast_food
Old Chang Kee,1.3002184,103.8445336,fast_food
Heng Heng,1.3119543,103.8396126,fast_food
BBQ Chicken,1.3119552,103.8396329,fast_food
Heng,1.3119591,103.8396688,fast_food
Al-Amin,1.3119618,103.8397008,fast_food
TKR,1.3119669,103.8397554,fast_food
Chan Chan,1.3119684,103.8397768,fast_food
Best Satay,1.3119707,103.8398167,fast_food
Takara,1.3119695,103.8397973,fast_food
R&B Express,1.3121596,103.8396186,fast_food
Indian Palace,1.3122427,103.8394183,fast_food
Sun Wah,1.3122697,103.8395213,fast_food
Hajah Monah,1.3120739,103.8397863,fast_food
Pirate's,1.3121789,103.8393451,fast_food
Hanfa,1.3119842,103.8393295,fast_food
Yong Sung,1.3119356,103.8393952,fast_food
Oyster,1.3119384,103.8394224,fast_food
,1.311944,103.8394836,fast_food
All Best,1.3119398,103.8394371,fast_food
Happy Bak Kut Teh,1.3119452,103.8395006,fast_food
Alliance,1.3119605,103.8396843,fast_food
Jauriah,1.3118528,103.83982,fast_food
Kwang Kee,1.3118517,103.8398025,fast_food
Stingray,1.3118502,103.8397833,fast_food
Kwang Huat,1.3118416,103.8396707,fast_food
Kwee Heng,1.3118402,103.8396358,fast_food
Satay Popiah,1.3118396,103.8396175,fast_food
Hai Yan,1.3118388,103.8395994,fast_food
XO,1.3118376,103.8395808,fast_food
,1.3118326,103.8395264,fast_food
Sarah Nadiah,1.3118309,103.8394987,fast_food
Bangkok Express,1.3118271,103.8394513,fast_food
Sheng Da,1.3118244,103.8394246,fast_food
Indian Tandoori,1.3118265,103.8394405,fast_food
Lucky,1.3120832,103.839769,fast_food
Hajiah Turfan,1.3121016,103.8397295,fast_food
Faizur,1.312107,103.8397132,fast_food
Hai Kee,1.3121172,103.8396909,fast_food
Takara,1.3121921,103.8395956,fast_food
Hup Kee,1.3122086,103.8395806,fast_food
,1.3122291,103.8395664,fast_food
,1.312254,103.8395392,fast_food
,1.3122099,103.8393804,fast_food
Madina,1.3121873,103.8393536,fast_food
Goodman,1.3122175,103.8393898,fast_food
Chong Pang Huat,1.3122267,103.8394003,fast_food
Al-Noor Biasa,1.3122491,103.8394271,fast_food
Sin Sin,1.312257,103.8394359,fast_food
Norjaan,1.3122709,103.8394514,fast_food
Nasi Lemar,1.3121118,103.8393178,fast_food
Guan Kee,1.3121021,103.8393189,fast_food
,1.3120841,103.8393208,fast_food
Denmark,1.3120604,103.8393227,fast_food
Tanglin,1.3120364,103.8393248,fast_food
Indian Palace,1.3120232,103.8393265,fast_food
Indian Kitchen,1.3119971,103.8393289,fast_food
TKR,1.3120717,103.8393216,fast_food
McDonald's,1.3014411,103.8362152,fast_food
Maki-san,1.3012934,103.8365265,fast_food
Subway,1.3011426,103.8359066,fast_food
Subway,1.3318406,103.8481697,fast_food
MOS Burger,1.332626,103.8482836,fast_food
Old Chang Kee,1.2933331,103.8564328,fast_food
Mr Bean,1.29576,103.7832514,fast_food
Marrybrown,1.2519554,103.8175038,fast_food
Subway,1.3343667,103.889365,fast_food
McDonald's,1.348334,103.7184195,fast_food
McDonald's,1.3097929,103.8639506,fast_food
PizzaArc,1.3159464,103.7575199,fast_food
Chic-a-boo,1.2913493,103.8567771,fast_food
Saigon Rolls,1.2807848,103.8537629,fast_food
The Well,1.2807401,103.853819,fast_food
Saravanaa Bhavan,1.3598546,103.9895289,fast_food
Yoshinoya,1.2647149,103.8200384,fast_food
Mr Bean,1.2649644,103.8204039,fast_food
MOS Burger,1.264212,103.8204887,fast_food
Big Bird,1.2643356,103.8203415,fast_food
Simply Wraps,1.2645488,103.82009,fast_food
Dunkin',1.2640378,103.8201537,fast_food
Satay Street,1.2803286,103.8501588,fast_food
Old Chang Kee,1.3311535,103.8687262,fast_food
Mr Bean,1.3313824,103.8684521,fast_food
Gong yuan ma la tang,1.2912968,103.8501729,fast_food
Subway,1.2913206,103.8502999,fast_food
Dunkin',1.2914838,103.8505449,fast_food
Qiji,1.2912577,103.8502051,fast_food
Guzman y Gomez,1.2913515,103.8504333,fast_food
A Gan Guo Kui,1.2913841,103.8500969,fast_food
Potato Corner,1.291294,103.8500066,fast_food
McDonald's,1.2916652,103.8495495,fast_food
Stuff'd,1.2912744,103.8501381,fast_food
Krispy Kreme,1.3921661,103.8949259,fast_food
PastaGo,1.3922651,103.8950179,fast_food
Old Chang Kee,1.3917095,103.8951651,fast_food
Tip Top,1.3922723,103.8952509,fast_food
Shihlin Taiwan Street Snacks,1.392254,103.894966,fast_food
CocoCane,1.3922637,103.8952956,fast_food
D'Laksa,1.3922781,103.8952159,fast_food
Tori-Q,1.3922896,103.8951298,fast_food
Mr Bean,1.3916606,103.895137,fast_food
Nine Fresh Desserts Taiwan,1.392343,103.895148,fast_food
äº__gogo,1.3912802,103.8952964,fast_food
Umi Sushi,1.3918559,103.8952153,fast_food
Wok Hey,1.3923321,103.8952059,fast_food
CocoCane,1.4065817,103.9020788,fast_food
Nam Kee Pau,1.4059633,103.9022168,fast_food
Burger King,1.4067579,103.9023561,fast_food
Pasta Play,1.4065482,103.9022017,fast_food
Dunkin',1.4066248,103.9019337,fast_food
Talad Thai Banana,1.4066958,103.9019434,fast_food
Shihlin Taiwan Street Snacks,1.4066973,103.9018392,fast_food
Crave,1.4065985,103.9021599,fast_food
Old Chang Kee,1.4059236,103.9022687,fast_food
Tori Q,1.4066639,103.9025886,fast_food
Jollibee,1.4067504,103.9019749,fast_food
Pezzo,1.4065425,103.9021445,fast_food
Dough Culture,1.4059919,103.9023267,fast_food
Wok Hey,1.4059595,103.902377,fast_food
Mr. Coconut,1.4059326,103.9024287,fast_food
Mr Bean,1.4059093,103.9022968,fast_food
____°å_,1.4067296,103.9019313,fast_food
Boost,1.4064474,103.9019444,fast_food
The Berry Spot,1.2888628,103.8564965,fast_food
Arnold's Fried Chicken,1.4300288,103.8364383,fast_food
MOS Burger,1.4298927,103.835915,fast_food
Burger King,1.3176867,103.843772,fast_food
Jollibee,1.3334533,103.7419508,fast_food
MOS Burger,1.4065041,103.9022138,fast_food
Gomgom,1.3407312,103.96255,fast_food
Wok Hey,1.3001462,103.8559148,fast_food
Jollibean,1.299909,103.8558198,fast_food
Nam Kee Pau,1.3001238,103.8559594,fast_food
Wow Tako,1.3000624,103.8559446,fast_food
Tori Q,1.3001591,103.8559608,fast_food
Four Fingers,1.3010191,103.855298,fast_food
Ayam Penyet Ria,1.300429,103.8553869,fast_food
Burger King,1.33259,103.847618,fast_food
McDonald's,1.3308349,103.8546267,fast_food
McDonald's,1.3268678,103.8468097,fast_food
US Pizza,1.2917077,103.8494989,fast_food
Subway,1.2889162,103.8461642,fast_food
Gangnam Corndog,1.2893541,103.8466892,fast_food
Maki-San,1.299738,103.8475461,fast_food
Sukiya,1.3345528,103.9623981,fast_food
MOS Burger,1.2994566,103.7876661,fast_food
Mr Bean,1.2990909,103.7876858,fast_food
Mr. Coconut,1.3916478,103.8950023,fast_food
Wok Hey,1.3114607,103.8560056,fast_food
Subway,1.3112254,103.8563754,fast_food
Umi Sushi,1.3198236,103.9032462,fast_food
Old Chang Kee,1.3210241,103.9132946,fast_food
McDonald's,1.3504275,103.7254183,fast_food
Shake Shack,1.3602973,103.989959,fast_food
McDonald's,1.3491728,103.8901702,fast_food
McDonald's,1.373602,103.8376182,fast_food
Subway,1.3346836,103.7207896,fast_food
Subway,1.3257297,103.7247314,fast_food
McDonald's,1.3911091,103.8761135,fast_food
Subway,1.3008124,103.9059681,fast_food
Subway,1.3008124,103.9059681,fast_food
KFC,1.3021337,103.9051172,fast_food
é¼_³°è±,1.3016997,103.905449,fast_food
Subway,1.3008124,103.9059681,fast_food
KFC,1.3334247,103.7431212,fast_food
McDonald's,1.3054682,103.8317122,fast_food
MOS Burger,1.3724997,103.8938742,fast_food
Stuff'd,1.3721562,103.8935052,fast_food
Subway,1.3725345,103.89388,fast_food
Boost Juice,1.3009938,103.905439,fast_food
The Pack,1.3099738,103.8640723,fast_food
Megapicks,1.3739403,103.9340348,fast_food
Subway,1.3733336,103.9335241,fast_food
Foodsta Kitchen,1.3237211,103.8516941,fast_food
Eastern Rice Dumpling,1.3232165,103.852508,fast_food
Tuk Tuk Cha,1.3507554,103.8723343,fast_food
Ifry _±å__,1.302564,103.8623239,fast_food
Domino's,1.3258715,103.8487734,fast_food
Shake Shack,1.2785923,103.8416918,fast_food
Popeye,1.3234635,103.9226622,fast_food
Nature Bowl & Sushi,1.2940881,103.7846233,fast_food
Burger King,1.336574,103.7833364,fast_food
4Fingers Crispy Chicken,1.3044559,103.8316039,fast_food
Boost Juice Bar,1.3041311,103.8321841,fast_food
Xiang Ji Chicken Rice (Since 1986),1.334692,103.8517293,fast_food
Carl's Jr.,1.336948,103.7789699,fast_food
Acai-Guru,1.3369827,103.7793757,fast_food
Jollibee,1.3396588,103.706429,fast_food
Mr Bean,1.3466439,103.6806811,fast_food
McDonald's,1.2744444,103.8016015,fast_food
Burger King,1.2916989,103.8564967,fast_food
Jollibee,1.2945568,103.8583587,fast_food
Burger King,1.4334749,103.7795935,fast_food
Texas Chicken,1.257053,103.8202079,fast_food
Secret Recipe,1.3320434,103.8494932,fast_food
4Fingers Crispy Chicken,1.3042007,103.8318627,fast_food
4Fingers Crispy Chicken,1.300602,103.8393356,fast_food
4Fingers Crispy Chicken,1.3622501,103.9906669,fast_food
4Fingers Crispy Chicken,1.3552889,103.986761,fast_food
KFC,1.3255152,103.9302589,fast_food
KFC,1.3247841,103.9299662,fast_food
Jollibee,1.3007082,103.8555982,fast_food
KFC,1.332944,103.8493539,fast_food
KFC,1.435969,103.7865096,fast_food
KFC,1.428813,103.8357469,fast_food
KFC,1.3202315,103.861781,fast_food
KFC,1.3534395,103.9404939,fast_food
McDonald's,1.3156004,103.7646087,fast_food
McDonald's,1.4299111,103.8356657,fast_food
_¢é_,1.4067913,103.9021667,fast_food
McDonald's,1.4068687,103.9018017,fast_food
MOS Burger,1.2778989,103.8526862,fast_food
_¾·_,1.3487587,103.9336031,fast_food
Popeyes,1.3210375,103.8442033,fast_food
Subway,1.3250215,103.9299536,fast_food
MOS Burger,1.3246407,103.9295127,fast_food
Yoshinoya,1.3246899,103.9297233,fast_food
Burger Frites,1.3089052,103.902657,fast_food
MOS Burger,1.3362355,103.8886109,fast_food
4Fingers Crispy Chicken,1.3403494,103.7063911,fast_food
Pepper Lunch,1.3391373,103.7062248,fast_food
The Manhattan Fish Market,1.3397228,103.7065911,fast_food
Thai Express,1.3387976,103.7053392,fast_food
Souperstar,1.3923298,103.8950232,fast_food
Lim's Fried Oyster,1.3074406,103.8568598,fast_food
,1.3506944,103.7199613,fast_food
Burger King,1.3729883,103.8376375,fast_food
Sarpino's Pizza,1.3156677,103.8574278,fast_food
Madras Coffeehouse,1.3075948,103.850838,fast_food
,1.3212745,103.7364957,fast_food
Pezzo,1.3723286,103.8935641,fast_food
Burger King,1.3912154,103.8758837,fast_food
Shake Shack,1.3051271,103.8310193,fast_food
Outram Park Fried Kway Teow,1.2854371,103.845882,fast_food
Shake Shack,1.2934404,103.8576758,fast_food
Shake Shack,1.2635412,103.8220547,fast_food
Cheng Mun Kee,1.3251329,103.8849189,fast_food
Pizza Hut Express,1.3592773,103.7520673,fast_food
Eng Kee Chicken Wings æ¦_,1.3068546,103.8000113,fast_food
Lao Ban,1.2894537,103.816884,fast_food
Burger King,1.2899321,103.8173291,fast_food
Makcik Can Cook,1.2893828,103.8169697,fast_food
Mr Bean,1.2892128,103.817183,fast_food
Thousand Taste,1.2894163,103.8169135,fast_food
Burger King,1.3916784,103.8712968,fast_food
Jollibee,1.304523,103.8339916,fast_food
Kin Hoi,1.3073961,103.7954718,fast_food
Hao Di Fang Fish Soup,1.3376964,103.754682,fast_food
Burger King,1.3351295,103.7473397,fast_food
Mun's,1.308172,103.7863446,fast_food
MOS Burger,1.3116229,103.7959475,fast_food
Old Chang Kee,1.3003409,103.8559646,fast_food
Joy Luck Teahouse,1.2998561,103.8557807,fast_food
Wow Tako,1.3001337,103.8448519,fast_food
Burger King,1.3632219,103.7645347,fast_food
hwa heng beef noodle,1.319201,103.8630873,fast_food
MOS Burger,1.3113576,103.8566623,fast_food
Potato Corner,1.3115008,103.8567041,fast_food
Old Chang Kee,1.3114597,103.8562211,fast_food
Wingstop,1.3114707,103.8561175,fast_food
MOS CAF_ Raffles City,1.2935547,103.8534831,fast_food
Subway,1.3919807,103.9046581,fast_food
_¾·_,1.392271,103.9041575,fast_food
uncle Louis famous chicken rice,1.3150437,103.8718427,fast_food
Mr Bean,1.3857662,103.9018682,fast_food
Delisnacks,1.3857253,103.9021576,fast_food
Burger King,1.2862726,103.8276542,fast_food
Subway,1.3944819,103.9130162,fast_food
Sarpino's Pizzeria,1.3940223,103.9130484,fast_food
Little Caesars,1.3185877,103.8938575,fast_food
Krispy Kreme,1.3176033,103.8929334,fast_food
Dunkin',1.3692582,103.8486983,fast_food
A&W,1.3694904,103.8489951,fast_food
ç»__,1.3694033,103.8498013,fast_food
MOS Burger,1.3691082,103.847808,fast_food
Pepper Lunch,1.3691089,103.8477588,fast_food
Subway,1.3691237,103.847702,fast_food
Old Chang Kee,1.3691049,103.8479109,fast_food
Ordinary Burgers,1.3691214,103.8476042,fast_food
Subway,1.371686,103.8476823,fast_food
Tip Top,1.3717183,103.8479649,fast_food
Popeyes,1.3718939,103.8479752,fast_food
KFC,1.4029009,103.9134582,fast_food
McDonald's,1.402496,103.9131226,fast_food
Maki-San,1.4029487,103.913199,fast_food
Mr Bean,1.3594998,103.8854585,fast_food
MOS Burger,1.3596235,103.8854125,fast_food
___è®,1.3595543,103.8854143,fast_food
Subway,1.3595407,103.8850022,fast_food
Eastern Rice Dumpling,1.3923312,103.89497,fast_food
KFC,1.3173433,103.8929319,fast_food
Mom's Touch,1.31771,103.8931808,fast_food
Blimpie,1.3148575,103.8949039,fast_food
_¾·_,1.3148602,103.8948206,fast_food
Burger King,1.2970795,103.8996004,fast_food
Arnold's Fried Chicken,1.3146219,103.8930908,fast_food
Chicaboo,1.318922,103.8942444,fast_food
Dough Culture,1.3187358,103.8941199,fast_food
Monga Fried Chicken,1.3187228,103.8943017,fast_food
Makisan Junction 8,1.3503753,103.8483934,fast_food
Yoshinoya,1.3508374,103.848521,fast_food
Five Guys,1.3498826,103.8731747,fast_food
Jollibee,1.3501816,103.8730527,fast_food
___è®,1.3510946,103.8721662,fast_food
Subway,1.3914009,103.8759158,fast_food
Texas Chicken,1.3913352,103.8759104,fast_food
___è®,1.3330372,103.847172,fast_food
Old Chang Kee ___è®,1.3113436,103.7958429,fast_food
Randy Indulgence,1.2768096,103.8454008,fast_food
Boost,1.2768706,103.8452856,fast_food
Makai PokÃ©,1.2768184,103.8454916,fast_food
Kebabs Factory,1.2792282,103.850418,fast_food
Big Boss Bistro,1.3063185,103.8530919,fast_food
Al Rabeca,1.3240696,103.8529023,fast_food
Mr Bean,1.3726856,103.9494871,fast_food
Shihlin Taiwan Street Snacks,1.37353,103.9494813,fast_food
7 Days,1.3734454,103.9494603,fast_food
You Tiao Mei,1.3734923,103.9494741,fast_food
McDonald's,1.372359,103.9493456,fast_food
Old Chang Kee,1.3726825,103.9495128,fast_food
Subway,1.3723881,103.9499749,fast_food
Nam Kee Pau,1.3722787,103.9496864,fast_food
Stuff'd,1.3723628,103.9499002,fast_food
Wok Hey,1.3723156,103.9499254,fast_food
KFC,1.3722017,103.9499064,fast_food
Maki-San,1.3723034,103.9498682,fast_food
Pezzo,1.3726612,103.9496103,fast_food
å°__ä¸ç¢,1.3726709,103.9495596,fast_food
Long John Silver's,1.3037136,103.7656499,fast_food
Old Chang Kee,1.291354,103.8501222,fast_food
Old Chang Kee,1.293927,103.8530032,fast_food
Fei Siong,1.3503149,103.848504,fast_food
Teenoy,1.3267149,103.8449226,fast_food
Subway,1.3103304,103.7947694,fast_food
Pang's Satay,1.2822092,103.8426083,fast_food
Krispy Kreme,1.294587,103.8579208,fast_food
McDonald's,1.442937,103.8306018,fast_food
A&W,1.4430035,103.8305603,fast_food
Changi Airport T2 Famous Fried Fish Fishball Noodle,1.3255016,103.849091,fast_food
McDonald's,1.3850353,103.7664437,fast_food
Domino's,1.3851579,103.7664108,fast_food
Springleaf Prata Place,1.3159852,103.9255638,fast_food
Chaat's Corner,1.307714,103.8504746,fast_food
Tonkotsu Kazan Ramen,1.2914803,103.8494204,fast_food
Old Chang Kee,1.3036931,103.8355775,fast_food
Krispy Kreme,1.3035726,103.8357004,fast_food
Garrett,1.3039504,103.8329423,fast_food
Krispy Kreme,1.3038861,103.8330644,fast_food
